id,origin,normalize,predict
5285305,chaos+characters+doctor+health+hospital+illustration+list+medical+medical illustration+nurse+office+texture,doctor+medical+chaos+medical illustration+illustration+office+texture+list+nurse+characters+health,mobile+blue
5541332,app+music+sing+singer+song+song list+ui+ux,ui+mobile+singer+song+ux+sing+music+song list,mobile+music
3638500,clean+design+icons+list+nav+purple+school+tables+ui,tables+ui+purple+school+list+nav+icons+design+simple,mobile
5807478,cards+clean+grid+interface+list+media+podcast+product+product design+sport book+typography+ui+ux,product+ui+grid+interface+typography+ux+cards+list+sport book+podcast+media+simple+product design,mobile+grid+music
3829283,app+audio+concept+list+listener+music+photoshop+player+song+sound+ui+ux,ui+mobile+song+sound+ux+list+player+music+photoshop+audio+listener+concept,mobile+music
3516765,campaign+charts+dashboard+data+graph+list+navigation+panel+ui+ux,panel+graph+ui+data+navigation+ux+dashboard+list+charts+campaign,mobile+chart+dashboard
4846112,avatar+ban+crown+icon+illustration+list+people+question+user,icon+crown+ban+illustration+avatar+user+list+people+question,mobile
4209778,list,list,mobile
5025145,dashboard+flat+interface+list+statistics+ui+ux+web,statistics+ui+flat+interface+ux+list+dashboard+website,mobile+website+dashboard
5561916,dashboard+house+invoices+ui+ux,invoices+ui+ux+dashboard+house,mobile+dashboard
3287329,app+clean+flat+ios+minimal+mobile+tasks+to-do+ui+ux,to-do+ui+tasks+mobile+flat+ux+simple+ios+website,mobile+website+dashboard
5260094,android app+design+ios+iosapp+ios app design+listview+people list+profile card+profile page+social+ui+ux,profile card+ui+social+profile page+mobile+ux+people list+ios app design+design+iosapp+ios+listview,mobile
3448564,blog+boards+feedly+hand+illustration+list+posts+shortlist+star,star+feedly+shortlist+social+illustration+list+hand+posts+boards,mobile
2941279,blue+diary+list+notes,diary+notes+list+blue,mobile+blue
3987784,app+apple+call+health+list+medical,medical+apple+mobile+list+call+health,mobile
5947401,actors+cinema+film+movie+movie app+movie card+playback+theatre+ticket+ticket app+tickets,movie+movie card+playback+movie app+theatre+cinema+tickets+film+actors+ticket app+ticket,mobile
6460485,buttons+controls+dark+dark controls+dark theme+dark ui+design system+layer list+object list+properties+properties control+toolbar,properties+layer list+dark controls+toolbar+design system+object list+buttons+properties control+dark ui+black+controls+dark theme,mobile+black
5631702,app+detail+list+list app+listing+tour+tour and travel+tour app+tour guide+tour travel+tour video+tour video app+tour video guide+travel+travel app+travel guide+travel video app+travel video guide+video+video tour,tour and travel+video tour+tour travel+list+tour app+list app+tour video app+listing+mobile+travel video guide+tour guide+detail+tour video+travel video app+tour video guide+travel+tour+travel guide+video,mobile+travel
5925452,board+clean+crm+dashboard+design+details+history+interface+list+menu+minimal+nav+project+project management+timineline+tools+ui+ux+web,timineline+ui+project+menu+tools+history+interface+ux+details+dashboard+list+board+nav+design+crm+project management+simple+website,mobile+website+dashboard
5617752,bright+doc+edit+layer+list+logo+paper+photo+up,logo+doc+paper+edit+list+bright+up+photo+layer,mobile
3949510,contact+dashboard+hire+icon+illustration+job+list+mobile+post+ui+ux,icon+contact+job+ui+hire+illustration+mobile+ux+post+dashboard+list+website,mobile+website+dashboard
6167309,builder+chrome+chrome extension+clean+components+enterprise+experience+filter+list ui+marketing+minimal+personalization+product+saas+ui+ui ux+web app+wysiwyg,experience+components+personalization+product+saas+ui+filter+chrome extension+chrome+enterprise+wysiwyg+ui ux+builder+list ui+simple+website+marketing,mobile+website
5711624,app+design+first+light+list+minimalistic+mobile+todo+ui,todo+ui+mobile+first+list+light+design+simple+website,mobile+website
6105207,app+babes+chat+dating+discover+ios+list+matching+swipe+visitor+visits,visits+matching+social+swipe+mobile+discover+babes+list+visitor+ios,mobile
4627130,creator+dashboard+finance+invoice+list,creator+dashboard+list+invoice+finance,mobile+dashboard+finance
5823703,app+color+design+icon+ios+list+ui,icon+ui+mobile+color+list+design+ios,mobile
4806108,activity+app+blue+clean+design+icon+list+read+ui+ux+visual+white,activity+icon+ui+mobile+ux+list+design+visual+white+simple+read+blue,mobile+travel+white+blue
4215861,finder+list+mobile+profile+redesign+restaurant+reviews+search+travel+trip,travel+search+redesign+mobile+reviews+list+profile+finder+food+website,mobile+website+profile+travel+food
4097989,bubbles+design+photoshop+pink+price+price list+prices+pricing+purple+select+shadow+tab+tabs+ui+ux+web,price+pricing+ui+purple+shadow+prices+bubbles+ux+select+tab+tabs+price list+design+pink+website+photoshop,mobile+website+pink
3816206,ai+color+gradient+icon+illustration+interface+list+music+radiohead+sticker+ui+vector,gradient+icon+ui+sticker+illustration+vector+interface+color+list+radiohead+music+ai,website+music
3393792,categories+e-commerce+fastfood+gift+material-design+mobile-ui+mobile-ux+product+product-list+sketch+store,mobile-ux+fastfood+product-list+categories+ecommerce+product+gift+mobile-ui+store+sketch+material-design,mobile+food+ecommerce
6760634,042+blue+dailyui+daily ui+daily ui 042+figma+mobile+mobile app+task list+todo+todo list+ui,todo+ui+mobile+todo list+figma+task list+daily ui 042+042+website+blue,mobile+website+blue
6922639,account+android+app+app design+balance+cashback+ecommerce+flat+interface+interface design+ios+iphone+list+material+mobile+shopping+sketch+ui+uidesign+ux,android+ecommerce+shopping+ui+mobile+flat+balance+interface+interface design+material+ux+cashback+list+sketch+account+ios+website,mobile+website+ecommerce
4970561,app+doctors+health+heart+hospital+list+medical+menu+mobile+patients+table,medical+doctors+heart+patients+menu+mobile+table+list+health+website,mobile+website
5385970,framer x+invoice+list+shipments+ui+ui deisgn+user list+ux design,user list+ui+ux design+shipments+list+invoice+framer x+ui deisgn,mobile+dashboard+blue
3343339,app+contacts+list+mobile+people+portfolio+project+search+ui,ui+project+search+mobile+portfolio+list+contacts+people+website,mobile+website
6462537,app+blue+clean+cool+dailyui+daily ui+instagram+ios+iphone+list+minimal+mobile+photo+picture+profile+settings+simple+sns+ui+white,settings+ui+social+mobile+sns+picture+ios+list+profile+photo+cool+white+simple+website+blue,mobile+website+profile+white+blue
5333324,app+blue+brandnew+clean+dermatology+design+documents+files+folder+groups+health+health care+list+minimal+red+simple+studies+ui+white,studies+red+documents+ui+mobile+groups+list+files+design+folder+dermatology+brandnew+health care+white+simple+health+blue,mobile+white+blue+red
5616047,application+bank+bank app+bar chart+bottom sheet+charts+clean+dashboard+expenses+finance+home budget+invision studio+ios+list+mobile+mobile app+mobile app development+money+personal finance+transactions,transactions+mobile app development+bar chart+home budget+mobile+personal finance+invision studio+ios+dashboard+list+expenses+money+finance+bottom sheet+charts+simple+website,mobile+website+dashboard+finance
4692451,mac web+music+play+player list+playlist,mac web+music+play+player list,mobile+music
6065545,app+auto repair+crm software+design+icons+illustration+illustrations+illustrator+invoice car bike+landing page+mac character+mobile+saas+shopmonkey+to do list+ui+vector+web+website,crm software+illustrator+landing+illustrations+invoice car bike+saas+ui+mobile+illustration+vector+shopmonkey+icons+design+mac character+auto repair+to do list+website,mobile+website+landing
6366806,button+clean+component+dashboard+design+icons+interface+items+list+minimal+simple+states+ui+ux,items+button+component+ui+interface+ux+states+dashboard+list+icons+design+simple,mobile+dashboard
5822392,app+colour+design+ios+list+ui,ui+mobile+list+design+colour+ios,mobile
3667808,app+ios11+list+movie+page+ui+video,movie+ui+mobile+list+page+video,mobile+travel
6408009,app+apple+clean+ios+list+media+minimal+mobile+movies+simple+tv+ui+ux,ui+apple+mobile+ux+movies+list+tv+simple+media+ios+website,mobile+website+music
6504392,daily+days+design+homepage+ios+mobile app+onboarding+tasks+uxdesign,onboarding+homepage+tasks+mobile+days+daily+uxdesign+design+ios+website,mobile+website
4693135,album+list+mac+music+mv+play+player+playlist,mv+play+mac+list+player+music+album,mobile+music
6986983,add+biedronka+concept+design+list+mobile+mobile design+mobile ui+price+redesign+redesign concept+shopping+shopping list+ui,price+shopping+ui+add+redesign+mobile+shopping list+mobile ui+list+redesign concept+design+biedronka+website+concept,mobile+website+yellow
6385441,concept+dating+design+discover+events+ios+list+map+nearby+online+people+tabbar+ui,tabbar+ui+social+discover+nearby+map+events+list+online+design+people+ios+concept,website+music
5770278,2018+adobe xd+android+app+app design+best 9+branding+card+design+gradient+illustration+interface+ios+list+mobile app+trending+typography+ui+ux+vector,gradient+ui+adobe xd+interface+branding+best 9+list+design+ios+website+mobile+illustration+ux+android+trending+2018+typography+vector+card,mobile+website
2772229,app+clean+dashboard+data+desktop+hospital+list+medical+menu+patient+sidebar+web,medical+desktop+menu+data+mobile+patient+dashboard+list+sidebar+simple+website,mobile+website+dashboard
4934779,appartments+city+filters+flat+list+pins+price+redesign+rent+ui+ux,price+city+ui+filters+redesign+appartments+flat+pins+ux+list+rent,mobile
4707048,app+blue+cards+concept+design+graphic design+list+material+mobile+ui+vibrant+visual design,website+visual design+ui+mobile+material+cards+list+graphic design+design+vibrant+blue+concept,mobile+website+travel+music+blue
3421152,app+architecture+card+clean+filter+gallery+ios+list+material+mobile+scroll+ui,ui+mobile+filter+gallery+material+ios+list+architecture+scroll+card+simple+website,mobile+website
4811520,documents+list+upload,upload+list+documents,mobile
6201286,animation+app+art+bank+cards+clean+design+flat+graphic design+interaction+list+main page+material+mobile+promo+ui+ux+vibrant+video+yellow,ui+list+design+website+promo+interaction+main page+mobile+ux+material+cards+vibrant+graphic design+finance+animation+art+yellow+flat+video+simple,mobile+website+finance+yellow
5623271,app+branding+clean+concept+design+documents+downloads+files+file system+grid+interface+list+minimal+photos+sharing+storage+type+typography+ui+ux,ui+grid+interface+type+branding+list+storage+design+photos+mobile+ux+files+sharing+documents+downloads+concept+typography+simple+file system,mobile+grid
4963785,contacts+design+icon+illustration+illustrator+list+marketing+outline+vector+web+work+workspace,illustrator+icon+work+illustration+outline+list+design+contacts+vector+workspace+website+marketing,mobile+website
4836523,checklist+ios+list+minimal+productivity+reminder+schedule+side project+simple+task+todo+white,checklist+todo+reminder+productivity+ios+list+task+schedule+side project+white+simple,website+music+white
3751991,activity+bar chart+best+crm+dashboard+graph+line chart+list+radar chart+table+ui ux+web app,ui ux+bar chart+radar chart+table+best+dashboard+list+crm+line chart+graph+activity+website,mobile+website+dashboard+landing
6468458,app design+dribbble best shot+dribbble shot+education app+list of tasks+mobile app design+online app+tasks app+ui design+ui ux design,mobile app design+ui+mobile+education app+dribbble shot+tasks app+dribbble best shot+list of tasks+online app+ui ux design,mobile
3549440,app+commerce+flat+list+minimal+minimalist+product+pure+shopping+simple+ui+ux,shopping+ecommerce+product+ui+mobile+flat+minimalist+ux+list+pure+simple,mobile+ecommerce
6209981,adobe xd+app+creative+daily 100 challenge+daily challenge+dailyui+design+dribbble+illustration+list+list ui+mobile+mobile app+reminders+to do+to do app+to do list+ui+web+web page,dribbble+to do app+ui+adobe xd+mobile+illustration+creative+web page+list+reminders+to do list+design+to do+list ui+daily challenge+daily 100 challenge+website,mobile+website
5717391,character+christmas+design+elf+fireplace+flat+illustration+letter+list+new year+santa claus+vector+wishlist,character+wishlist+santa claus+illustration+flat+vector+christmas+list+elf+letter+design+new year+fireplace,mobile
6091731,calendar+call+create+ios+list+report,report+create+calendar+list+call+ios,mobile
2720064,7hp+chart+colors+dark+dashboard+engagements+graph+list+menu+profile+ui+ux,ui+menu+chart+colors+ux+dashboard+list+engagements+black+7hp+profile+graph,mobile+chart+dashboard+profile+black
2980726,agenda+calendar+dailyui+flat+list+manager+organizer+task+todo+to-do+ui,manager+to-do+todo+ui+agenda+organizer+flat+calendar+list+task,mobile
5908520,app+clean app design+education+ios+list+no result+search+student exchange+travel+ui,travel+ui+search+clean app design+mobile+student exchange+education+list+no result+ios,mobile+travel
2105353,app+blue+cells+dots+gallery+list+mac+material+navigation+photo+trello,trello+mobile+navigation+mac+gallery+material+list+photo+dots+cells+blue,mobile+travel+blue
5996998,buy+cards+desktop+desktop app+epic+fortnite+games+interface+list+ui,desktop+ui+buy+interface+desktop app+cards+fortnite+list+epic+game,mobile+game
